"","ccle_name","pert1","pert2","dose1","dose2","combination.fitted"
"282","PATU8988S_PANCREAS","AZD5991","A-1331852",0.0137,0.001519,0.833562895063534
"283","PATU8988S_PANCREAS","AZD5991","A-1331852",0.04111,0.001519,0.708198342378167
"284","PATU8988S_PANCREAS","AZD5991","A-1331852",0.1233,0.001519,0.862427508545449
"285","PATU8988S_PANCREAS","AZD5991","A-1331852",0.37,0.001519,0.751559361028983
"286","PATU8988S_PANCREAS","AZD5991","A-1331852",0.004568,0.004556,0.585247283690896
"287","PATU8988S_PANCREAS","AZD5991","A-1331852",0.0137,0.004556,0.680737926099044
"288","PATU8988S_PANCREAS","AZD5991","A-1331852",0.04111,0.004556,0.516893065483806
"289","PATU8988S_PANCREAS","AZD5991","A-1331852",0.1233,0.004556,0.66921441872625
"290","PATU8988S_PANCREAS","AZD5991","A-1331852",0.37,0.004556,0.493204771788384
"291","PATU8988S_PANCREAS","AZD5991","A-1331852",0.004568,0.01367,0.572282315121273
"292","PATU8988S_PANCREAS","AZD5991","A-1331852",0.0137,0.01367,0.57829233082275
"293","PATU8988S_PANCREAS","AZD5991","A-1331852",0.04111,0.01367,0.344559375165126
"294","PATU8988S_PANCREAS","AZD5991","A-1331852",0.1233,0.01367,0.325135373851386
"295","PATU8988S_PANCREAS","AZD5991","A-1331852",0.37,0.01367,0.178915801369007
"296","PATU8988S_PANCREAS","AZD5991","A-1331852",0.004568,0.041,0.514946604302586
"297","PATU8988S_PANCREAS","AZD5991","A-1331852",0.0137,0.041,0.42934147018126
"298","PATU8988S_PANCREAS","AZD5991","A-1331852",0.04111,0.041,0.194616235727179
"299","PATU8988S_PANCREAS","AZD5991","A-1331852",0.1233,0.041,0.0978210862997952
"300","PATU8988S_PANCREAS","AZD5991","A-1331852",0.37,0.041,0.049162274069308
"301","PATU8988T_PANCREAS","AZD5991","A-1331852",0.004568,0.000506,0.896759148688715
"302","PATU8988T_PANCREAS","AZD5991","A-1331852",0.0137,0.000506,0.939354992907541
"303","PATU8988T_PANCREAS","AZD5991","A-1331852",0.04111,0.000506,0.952499719893671
"304","PATU8988T_PANCREAS","AZD5991","A-1331852",0.1233,0.000506,0.890528219108113
"305","PATU8988T_PANCREAS","AZD5991","A-1331852",0.37,0.000506,0.77430737211911
"306","PATU8988T_PANCREAS","AZD5991","A-1331852",0.004568,0.001519,0.896968716570834
"307","PATU8988T_PANCREAS","AZD5991","A-1331852",0.0137,0.001519,0.940454466280745
"308","PATU8988T_PANCREAS","AZD5991","A-1331852",0.04111,0.001519,0.964648050134148
"309","PATU8988T_PANCREAS","AZD5991","A-1331852",0.1233,0.001519,0.825009918128468
"310","PATU8988T_PANCREAS","AZD5991","A-1331852",0.37,0.001519,0.462963227679838
"311","PATU8988T_PANCREAS","AZD5991","A-1331852",0.004568,0.004556,0.878381920147436
"312","PATU8988T_PANCREAS","AZD5991","A-1331852",0.0137,0.004556,0.898559430897351
"313","PATU8988T_PANCREAS","AZD5991","A-1331852",0.04111,0.004556,0.892748888579664
"314","PATU8988T_PANCREAS","AZD5991","A-1331852",0.1233,0.004556,0.67621661461184
"315","PATU8988T_PANCREAS","AZD5991","A-1331852",0.37,0.004556,0.306803477038378
"316","PATU8988T_PANCREAS","AZD5991","A-1331852",0.004568,0.01367,0.733462352890253
"317","PATU8988T_PANCREAS","AZD5991","A-1331852",0.0137,0.01367,0.696729543708367
"318","PATU8988T_PANCREAS","AZD5991","A-1331852",0.04111,0.01367,0.651524796152273
"319","PATU8988T_PANCREAS","AZD5991","A-1331852",0.1233,0.01367,0.497363090808371
"320","PATU8988T_PANCREAS","AZD5991","A-1331852",0.37,0.01367,0.26939116579801
"321","PATU8988T_PANCREAS","AZD5991","A-1331852",0.004568,0.041,0.829675442273327
"322","PATU8988T_PANCREAS","AZD5991","A-1331852",0.0137,0.041,0.747289304616742
"323","PATU8988T_PANCREAS","AZD5991","A-1331852",0.04111,0.041,0.535131148534756
"324","PATU8988T_PANCREAS","AZD5991","A-1331852",0.1233,0.041,0.278856079318368
"325","PATU8988T_PANCREAS","AZD5991","A-1331852",0.37,0.041,0.0606503353093985
"326","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.000506,0.933468455190519
"327","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.000506,0.890182555918299
"328","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.000506,0.934991587153488
"329","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.000506,0.719506317744079
"330","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.000506,0.389854593814534
"331","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.001519,0.909433931219548
"332","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.001519,0.870471304448512
"333","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.001519,0.873468311798341
"334","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.001519,0.606437180429457
"335","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.001519,0.224760342534363
"336","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.004556,0.884798890374094
"337","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.004556,0.872406239725534
"338","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.004556,0.875637159144165
"339","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.004556,0.607358779067504
"340","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.004556,0.0832158743378134
"341","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.01367,0.782969990650374
"342","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.01367,0.709763375427603
"343","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.01367,0.538176344270865
"344","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.01367,0.356265366744897
"345","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.01367,0.0766074968155394
"346","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.041,0.812392877035688
"347","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.041,0.843902784292494
"348","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.041,0.705697679954645
"349","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.041,0.429379681642652
"350","CH157MN_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.041,0.0149017929094976
"351","PC14_LUNG","AZD5991","A-1331852",0.004568,0.000506,0.913874950892401
"352","PC14_LUNG","AZD5991","A-1331852",0.0137,0.000506,0.949791079695932
"353","PC14_LUNG","AZD5991","A-1331852",0.04111,0.000506,0.977712451665281
"354","PC14_LUNG","AZD5991","A-1331852",0.1233,0.000506,0.919641113928936
"355","PC14_LUNG","AZD5991","A-1331852",0.37,0.000506,0.873680069439884
"356","PC14_LUNG","AZD5991","A-1331852",0.004568,0.001519,0.892151036563046
"357","PC14_LUNG","AZD5991","A-1331852",0.0137,0.001519,0.90926486898387
"358","PC14_LUNG","AZD5991","A-1331852",0.04111,0.001519,0.905387739669741
"359","PC14_LUNG","AZD5991","A-1331852",0.1233,0.001519,0.772154126597909
"360","PC14_LUNG","AZD5991","A-1331852",0.37,0.001519,0.613382871357598
"361","PC14_LUNG","AZD5991","A-1331852",0.004568,0.004556,0.790499629400123
"362","PC14_LUNG","AZD5991","A-1331852",0.0137,0.004556,0.784291278752845
"363","PC14_LUNG","AZD5991","A-1331852",0.04111,0.004556,0.765370411392372
"364","PC14_LUNG","AZD5991","A-1331852",0.1233,0.004556,0.643569552879336
"365","PC14_LUNG","AZD5991","A-1331852",0.37,0.004556,0.495724627005834
"366","PC14_LUNG","AZD5991","A-1331852",0.004568,0.01367,0.753956531819999
"367","PC14_LUNG","AZD5991","A-1331852",0.0137,0.01367,0.73379579200914
"368","PC14_LUNG","AZD5991","A-1331852",0.04111,0.01367,0.681343165705261
"369","PC14_LUNG","AZD5991","A-1331852",0.1233,0.01367,0.558772494621937
"370","PC14_LUNG","AZD5991","A-1331852",0.37,0.01367,0.378517081588594
"371","PC14_LUNG","AZD5991","A-1331852",0.004568,0.041,0.838080790016602
"372","PC14_LUNG","AZD5991","A-1331852",0.0137,0.041,0.78527218638485
"373","PC14_LUNG","AZD5991","A-1331852",0.04111,0.041,0.604669068791879
"374","PC14_LUNG","AZD5991","A-1331852",0.1233,0.041,0.387513517289773
"375","PC14_LUNG","AZD5991","A-1331852",0.37,0.041,0.138357592616168
"376","NCIH1650_LUNG","AZD5991","A-1331852",0.004568,0.000506,0.750620265557276
"377","NCIH1650_LUNG","AZD5991","A-1331852",0.0137,0.000506,0.753417378976571
"378","NCIH1650_LUNG","AZD5991","A-1331852",0.04111,0.000506,0.727884788502999
"379","NCIH1650_LUNG","AZD5991","A-1331852",0.1233,0.000506,0.889856157546785
"380","NCIH1650_LUNG","AZD5991","A-1331852",0.37,0.000506,0.800471668598508
"381","NCIH1650_LUNG","AZD5991","A-1331852",0.004568,0.001519,0.554146503236097
"382","NCIH1650_LUNG","AZD5991","A-1331852",0.0137,0.001519,0.51390183854096
"383","NCIH1650_LUNG","AZD5991","A-1331852",0.04111,0.001519,0.47648007974332
"384","NCIH1650_LUNG","AZD5991","A-1331852",0.1233,0.001519,0.569592340488471
"385","NCIH1650_LUNG","AZD5991","A-1331852",0.37,0.001519,0.419974520659636
"386","NCIH1650_LUNG","AZD5991","A-1331852",0.004568,0.004556,0.417998418539199
"387","NCIH1650_LUNG","AZD5991","A-1331852",0.0137,0.004556,0.382210753265386
"388","NCIH1650_LUNG","AZD5991","A-1331852",0.04111,0.004556,0.375442222060587
"389","NCIH1650_LUNG","AZD5991","A-1331852",0.1233,0.004556,0.370149170263436
"390","NCIH1650_LUNG","AZD5991","A-1331852",0.37,0.004556,0.263274919206144
"391","NCIH1650_LUNG","AZD5991","A-1331852",0.004568,0.01367,0.248829040091203
"392","NCIH1650_LUNG","AZD5991","A-1331852",0.0137,0.01367,0.23172796703808
"393","NCIH1650_LUNG","AZD5991","A-1331852",0.04111,0.01367,0.257302915167189
"394","NCIH1650_LUNG","AZD5991","A-1331852",0.1233,0.01367,0.186068839522657
"395","NCIH1650_LUNG","AZD5991","A-1331852",0.37,0.01367,0.148060471882553
"396","NCIH1650_LUNG","AZD5991","A-1331852",0.004568,0.041,0.127821775447532
"397","NCIH1650_LUNG","AZD5991","A-1331852",0.0137,0.041,0.107890984764917
"398","NCIH1650_LUNG","AZD5991","A-1331852",0.04111,0.041,0.136172126680528
"399","NCIH1650_LUNG","AZD5991","A-1331852",0.1233,0.041,0.0508962278660632
"400","NCIH1650_LUNG","AZD5991","A-1331852",0.37,0.041,0.0391348677093305
"401","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.000506,0.904500860452008
"402","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.000506,0.999127177011517
"403","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.000506,0.8898111605392
"404","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.000506,0.336737025271651
"405","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.000506,0.0488261596317236
"406","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.001519,0.905362624079435
"407","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.001519,0.998457014055916
"408","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.001519,0.851494892233001
"409","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.001519,0.101488794470507
"410","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.001519,1.57523679653469e-08
"411","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.004556,0.906073572644263
"412","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.004556,0.984092839348072
"413","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.004556,0.650078395112002
"414","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.004556,0.0294968886633302
"415","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.004556,0.000748687586354051
"416","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.01367,0.901647000604905
"417","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.01367,0.866793880599638
"418","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.01367,0.409529152731818
"419","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.01367,0.0237239632871587
"420","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.01367,0.00201687149653408
"421","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.041,0.907807918382055
"422","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.041,0.715696906852678
"423","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.041,0.316238465222612
"424","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.041,2.18503314705973e-09
"425","U343_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.041,2.00030635705809e-17
"426","S117_THYROID","AZD5991","A-1331852",0.004568,0.000506,0.884935400353428
"427","S117_THYROID","AZD5991","A-1331852",0.0137,0.000506,0.902833431067062
"428","S117_THYROID","AZD5991","A-1331852",0.04111,0.000506,0.911781962309019
"429","S117_THYROID","AZD5991","A-1331852",0.1233,0.000506,0.825443407584381
"430","S117_THYROID","AZD5991","A-1331852",0.37,0.000506,0.79371587195174
"431","S117_THYROID","AZD5991","A-1331852",0.004568,0.001519,0.910814672235701
"432","S117_THYROID","AZD5991","A-1331852",0.0137,0.001519,0.915982670549268
"433","S117_THYROID","AZD5991","A-1331852",0.04111,0.001519,0.896407523549717
"434","S117_THYROID","AZD5991","A-1331852",0.1233,0.001519,0.695233097097086
"435","S117_THYROID","AZD5991","A-1331852",0.37,0.001519,0.474758073163703
"436","S117_THYROID","AZD5991","A-1331852",0.004568,0.004556,0.896935333525973
"437","S117_THYROID","AZD5991","A-1331852",0.0137,0.004556,0.884732505678066
"438","S117_THYROID","AZD5991","A-1331852",0.04111,0.004556,0.828306532739748
"439","S117_THYROID","AZD5991","A-1331852",0.1233,0.004556,0.544919534154811
"440","S117_THYROID","AZD5991","A-1331852",0.37,0.004556,0.232120792051099
"441","S117_THYROID","AZD5991","A-1331852",0.004568,0.01367,0.879208410524552
"442","S117_THYROID","AZD5991","A-1331852",0.0137,0.01367,0.831888740898333
"443","S117_THYROID","AZD5991","A-1331852",0.04111,0.01367,0.659638420767886
"444","S117_THYROID","AZD5991","A-1331852",0.1233,0.01367,0.301366020492286
"445","S117_THYROID","AZD5991","A-1331852",0.37,0.01367,0.0577286914453027
"446","S117_THYROID","AZD5991","A-1331852",0.004568,0.041,0.800750524496111
"447","S117_THYROID","AZD5991","A-1331852",0.0137,0.041,0.64227346547291
"448","S117_THYROID","AZD5991","A-1331852",0.04111,0.041,0.370637246712568
"449","S117_THYROID","AZD5991","A-1331852",0.1233,0.041,0.166643308813233
"450","S117_THYROID","AZD5991","A-1331852",0.37,0.041,0.0306803341090317
"451","SKNMC_BONE","AZD5991","A-1331852",0.004568,0.000506,0.80949533673107
"452","SKNMC_BONE","AZD5991","A-1331852",0.0137,0.000506,0.784950684445238
"453","SKNMC_BONE","AZD5991","A-1331852",0.04111,0.000506,0.881587679630269
"454","SKNMC_BONE","AZD5991","A-1331852",0.1233,0.000506,0.447035699352432
"455","SKNMC_BONE","AZD5991","A-1331852",0.37,0.000506,0.035844692722404
"456","SKNMC_BONE","AZD5991","A-1331852",0.004568,0.001519,0.520874441870872
"457","SKNMC_BONE","AZD5991","A-1331852",0.0137,0.001519,0.429768682367547
"458","SKNMC_BONE","AZD5991","A-1331852",0.04111,0.001519,0.468046263510297
"459","SKNMC_BONE","AZD5991","A-1331852",0.1233,0.001519,0.216976402364698
"460","SKNMC_BONE","AZD5991","A-1331852",0.37,0.001519,0.0606286027438424
"461","SKNMC_BONE","AZD5991","A-1331852",0.004568,0.004556,0.492175927757035
"462","SKNMC_BONE","AZD5991","A-1331852",0.0137,0.004556,0.358195381341131
"463","SKNMC_BONE","AZD5991","A-1331852",0.04111,0.004556,0.273638723386279
"464","SKNMC_BONE","AZD5991","A-1331852",0.1233,0.004556,0.106451277766073
"465","SKNMC_BONE","AZD5991","A-1331852",0.37,0.004556,0.0225692937178892
"466","SKNMC_BONE","AZD5991","A-1331852",0.004568,0.01367,0.356865418363848
"467","SKNMC_BONE","AZD5991","A-1331852",0.0137,0.01367,0.249756671703695
"468","SKNMC_BONE","AZD5991","A-1331852",0.04111,0.01367,0.137401997181412
"469","SKNMC_BONE","AZD5991","A-1331852",0.1233,0.01367,0.0639603483101415
"470","SKNMC_BONE","AZD5991","A-1331852",0.37,0.01367,0.0205904858856334
"471","SKNMC_BONE","AZD5991","A-1331852",0.004568,0.041,0.10542020900623
"472","SKNMC_BONE","AZD5991","A-1331852",0.0137,0.041,0.079523508807844
"473","SKNMC_BONE","AZD5991","A-1331852",0.04111,0.041,0.019075061021167
"474","SKNMC_BONE","AZD5991","A-1331852",0.1233,0.041,0.00976069781211078
"475","SKNMC_BONE","AZD5991","A-1331852",0.37,0.041,1.65131306189479e-19
"476","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.000506,0.828048677161212
"477","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.000506,0.721331683203859
"478","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.000506,0.600097784452078
"479","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.000506,0.724844220160879
"480","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.000506,0.509110416154405
"481","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.001519,0.604892998915418
"482","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.001519,0.571159929834874
"483","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.001519,0.447009055280554
"484","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.001519,0.601652450185612
"485","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.001519,0.463728104628332
"486","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.004556,0.686738527552751
"487","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.004556,0.609077735123647
"488","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.004556,0.348769668253819
"489","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.004556,0.367220887751742
"490","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.004556,0.2085839352604
"491","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.01367,0.543022527581211
"492","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.01367,0.531751799750205
"493","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.01367,0.266287797706111
"494","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.01367,0.26147671773192
"495","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.01367,0.174799755314094
"496","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.004568,0.041,0.557452377523592
"497","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.0137,0.041,0.543898333712023
"498","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.04111,0.041,0.206012038274813
"499","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.1233,0.041,0.143914232824184
"500","U118MG_CENTRAL_NERVOUS_SYSTEM","AZD5991","A-1331852",0.37,0.041,0.0886365325745356
"501","RDES_BONE","AZD5991","A-1331852",0.004568,0.000506,0.985058361794886
"502","RDES_BONE","AZD5991","A-1331852",0.0137,0.000506,0.965200193631485
"503","RDES_BONE","AZD5991","A-1331852",0.04111,0.000506,0.923103878038512
"504","RDES_BONE","AZD5991","A-1331852",0.1233,0.000506,0.682168526188209
"505","RDES_BONE","AZD5991","A-1331852",0.37,0.000506,0.574543563410058
"506","RDES_BONE","AZD5991","A-1331852",0.004568,0.001519,1
"507","RDES_BONE","AZD5991","A-1331852",0.0137,0.001519,1
"508","RDES_BONE","AZD5991","A-1331852",0.04111,0.001519,1
"509","RDES_BONE","AZD5991","A-1331852",0.1233,0.001519,0.840192714822474
"510","RDES_BONE","AZD5991","A-1331852",0.37,0.001519,0.463604786211062
"511","RDES_BONE","AZD5991","A-1331852",0.004568,0.004556,0.972202758591941
"512","RDES_BONE","AZD5991","A-1331852",0.0137,0.004556,0.952730632270567
"513","RDES_BONE","AZD5991","A-1331852",0.04111,0.004556,0.921856529628008
"514","RDES_BONE","AZD5991","A-1331852",0.1233,0.004556,0.721374576511792
"515","RDES_BONE","AZD5991","A-1331852",0.37,0.004556,0.516411714666956
"516","RDES_BONE","AZD5991","A-1331852",0.004568,0.01367,0.996950737007402
"517","RDES_BONE","AZD5991","A-1331852",0.0137,0.01367,0.985947654595131
"518","RDES_BONE","AZD5991","A-1331852",0.04111,0.01367,0.939991579525966
"519","RDES_BONE","AZD5991","A-1331852",0.1233,0.01367,0.654135692602536
"520","RDES_BONE","AZD5991","A-1331852",0.37,0.01367,0.263682892689816
"521","RDES_BONE","AZD5991","A-1331852",0.004568,0.041,0.899953913415631
"522","RDES_BONE","AZD5991","A-1331852",0.0137,0.041,0.99975993125967
"523","RDES_BONE","AZD5991","A-1331852",0.04111,0.041,0.994625980435584
"524","RDES_BONE","AZD5991","A-1331852",0.1233,0.041,0.755922678381885
"525","RDES_BONE","AZD5991","A-1331852",0.37,0.041,0.167965306601522
"526","PANC0203_PANCREAS","AZD5991","A-1331852",0.004568,0.000506,0.898731003657725
"527","PANC0203_PANCREAS","AZD5991","A-1331852",0.0137,0.000506,0.9855103200019
"528","PANC0203_PANCREAS","AZD5991","A-1331852",0.04111,0.000506,0.976087734523186
"529","PANC0203_PANCREAS","AZD5991","A-1331852",0.1233,0.000506,0.9913188036004
"530","PANC0203_PANCREAS","AZD5991","A-1331852",0.37,0.000506,0.966899773638334
"531","PANC0203_PANCREAS","AZD5991","A-1331852",0.004568,0.001519,0.897066360842135
"532","PANC0203_PANCREAS","AZD5991","A-1331852",0.0137,0.001519,0.971609142241876
"533","PANC0203_PANCREAS","AZD5991","A-1331852",0.04111,0.001519,0.954578484219924
"534","PANC0203_PANCREAS","AZD5991","A-1331852",0.1233,0.001519,0.980072075558164
"535","PANC0203_PANCREAS","AZD5991","A-1331852",0.37,0.001519,0.86157006195744
"536","PANC0203_PANCREAS","AZD5991","A-1331852",0.004568,0.004556,0.845616587543474
"537","PANC0203_PANCREAS","AZD5991","A-1331852",0.0137,0.004556,0.875346337242678
"538","PANC0203_PANCREAS","AZD5991","A-1331852",0.04111,0.004556,0.819019547074995
"539","PANC0203_PANCREAS","AZD5991","A-1331852",0.1233,0.004556,0.822502327838764
"540","PANC0203_PANCREAS","AZD5991","A-1331852",0.37,0.004556,0.716596027704266
"541","PANC0203_PANCREAS","AZD5991","A-1331852",0.004568,0.01367,0.754045445212005
"542","PANC0203_PANCREAS","AZD5991","A-1331852",0.0137,0.01367,0.754992766010429
"543","PANC0203_PANCREAS","AZD5991","A-1331852",0.04111,0.01367,0.704417439237232
"544","PANC0203_PANCREAS","AZD5991","A-1331852",0.1233,0.01367,0.745434146113103
"545","PANC0203_PANCREAS","AZD5991","A-1331852",0.37,0.01367,0.654398451151972
