"","ccle_name","XPR_GPX4","culture","pert1","pert2","dose1","dose2","anchor.fitted","library.fitted","combination.fitted","S"
"171","KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.55388926651636,"PR300","ML210","ferrostatin-1",0.1235,10,0.872864496154204,0.500176173245766,0.930384642682922,-0.430208469437156
"172","KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.55388926651636,"PR300","ML210","ferrostatin-1",0.3704,10,0.872864496154204,0.259191155428345,0.898617862680522,-0.639426707252177
"173","KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.55388926651636,"PR300","ML210","ferrostatin-1",1.111,10,0.872864496154204,0.10898565015551,0.854616206746586,-0.745630556591076
"174","KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.55388926651636,"PR300","ML210","ferrostatin-1",10,10,0.872864496154204,0.0147228901473462,0.721061331244045,-0.706338441096699
"175","KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.55388926651636,"PR300","ML210","ferrostatin-1",3.333,10,0.872864496154204,0.0410013741248987,0.795844608356133,-0.754843234231234
"176","HT1080_SOFT_TISSUE",-0.955730920029046,"PR500","ML210","ferrostatin-1",0.01372,10,1,0.87607093821459,1,-0.123929061785411
"177","HT1080_SOFT_TISSUE",-0.955730920029046,"PR500","ML210","ferrostatin-1",0.04115,10,1,0.839194514193203,1,-0.160805485806797
"178","HT1080_SOFT_TISSUE",-0.955730920029046,"PR500","ML210","ferrostatin-1",0.1235,10,1,0.793896940193349,1,-0.206103059806651
"179","HT1080_SOFT_TISSUE",-0.955730920029046,"PR500","ML210","ferrostatin-1",0.3704,10,1,0.739831713700288,1,-0.260168286299712
"180","HT1080_SOFT_TISSUE",-0.955730920029046,"PR500","ML210","ferrostatin-1",1.111,10,1,0.67734256628995,0.99999999999999,-0.32265743371004
"181","HT1080_SOFT_TISSUE",-0.955730920029046,"PR500","ML210","ferrostatin-1",10,10,1,0.533560130296157,0.586853719089906,-0.053293588793749
"182","HT1080_SOFT_TISSUE",-0.955730920029046,"PR500","ML210","ferrostatin-1",3.333,10,1,0.607789073209889,0.999999914004254,-0.392210840794365
"183","PANC1005_PANCREAS",-0.377234985608427,"PR500","ML210","ferrostatin-1",0.01372,10,1,0.97816050346312,0.977106527622577,0
"184","PANC1005_PANCREAS",-0.377234985608427,"PR500","ML210","ferrostatin-1",0.04115,10,1,0.968729210936368,0.979041328328244,-0.0103121173918759
"185","PANC1005_PANCREAS",-0.377234985608427,"PR500","ML210","ferrostatin-1",0.1235,10,1,0.955401450884408,0.980816825264781,-0.0254153743803727
"186","PANC1005_PANCREAS",-0.377234985608427,"PR500","ML210","ferrostatin-1",0.3704,10,1,0.936777549754578,0.982443652711623,-0.0456661029570445
"187","PANC1005_PANCREAS",-0.377234985608427,"PR500","ML210","ferrostatin-1",1.111,10,1,0.911097713423416,0.983934893806906,-0.07283718038349
"188","PANC1005_PANCREAS",-0.377234985608427,"PR500","ML210","ferrostatin-1",10,10,1,0.830561183657104,0.986553693789382,-0.155992510132278
"189","PANC1005_PANCREAS",-0.377234985608427,"PR500","ML210","ferrostatin-1",3.333,10,1,0.876357283462128,0.985301577822344,-0.108944294360216
"190","HS683_CENTRAL_NERVOUS_SYSTEM",-1.21215583505257,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.954570523155931,0.930512490730577,0
"191","HS683_CENTRAL_NERVOUS_SYSTEM",-1.21215583505257,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.920587882363437,0.903111696621658,0
"192","HS683_CENTRAL_NERVOUS_SYSTEM",-1.21215583505257,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.864744885135656,0.866431971144437,-0.00168708600878065
"193","HS683_CENTRAL_NERVOUS_SYSTEM",-1.21215583505257,"PR300","ML210","ferrostatin-1",0.3704,10,1,0.779120347754677,0.818687518700672,-0.0395671709459947
"194","HS683_CENTRAL_NERVOUS_SYSTEM",-1.21215583505257,"PR300","ML210","ferrostatin-1",1.111,10,1,0.660556368506516,0.758625521025035,-0.0980691525185196
"195","HS683_CENTRAL_NERVOUS_SYSTEM",-1.21215583505257,"PR300","ML210","ferrostatin-1",10,10,1,0.371912598459896,0.60357018261255,-0.231657584152654
"196","HS683_CENTRAL_NERVOUS_SYSTEM",-1.21215583505257,"PR300","ML210","ferrostatin-1",3.333,10,1,0.517718609717314,0.686278417909704,-0.168559808192391
"197","KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.585225727104146,"PR300","ML210","ferrostatin-1",0.01372,10,0.496558584382907,0.986700102711005,0.738421827311357,-0.24186324292845
"198","KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.585225727104146,"PR300","ML210","ferrostatin-1",0.04115,10,0.496558584382907,0.965839507985827,0.698778883033666,-0.202220298650759
"199","KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.585225727104146,"PR300","ML210","ferrostatin-1",0.1235,10,0.496558584382907,0.915031424426866,0.655901270590963,-0.159342686208056
"200","KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.585225727104146,"PR300","ML210","ferrostatin-1",0.3704,10,0.496558584382907,0.804084145723437,0.61035249747644,-0.113793913093533
"201","KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.585225727104146,"PR300","ML210","ferrostatin-1",1.111,10,0.496558584382907,0.609992675115058,0.562789427174085,-0.0662308427911777
"202","KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.585225727104146,"PR300","ML210","ferrostatin-1",10,10,0.496558584382907,0.185035466947827,0.4650076133223,-0.279972146374472
"203","KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.585225727104146,"PR300","ML210","ferrostatin-1",3.333,10,0.496558584382907,0.373410351176918,0.514035028801085,-0.140624677624167
"204","U87MG_CENTRAL_NERVOUS_SYSTEM",-2.22790508756485,"PR300","ML210","ferrostatin-1",0.01372,10,0.773762359628199,0.931050245573471,0.703864107516431,0.0165475274309116
"205","U87MG_CENTRAL_NERVOUS_SYSTEM",-2.22790508756485,"PR300","ML210","ferrostatin-1",0.04115,10,0.773762359628199,0.871441150605696,0.733658663631315,0
"206","U87MG_CENTRAL_NERVOUS_SYSTEM",-2.22790508756485,"PR300","ML210","ferrostatin-1",0.1235,10,0.773762359628199,0.772798558411027,0.761487221387937,0
"207","U87MG_CENTRAL_NERVOUS_SYSTEM",-2.22790508756485,"PR300","ML210","ferrostatin-1",0.3704,10,0.773762359628199,0.630654270308574,0.787236116030572,-0.156581845721998
"208","U87MG_CENTRAL_NERVOUS_SYSTEM",-2.22790508756485,"PR300","ML210","ferrostatin-1",1.111,10,0.773762359628199,0.461529064045593,0.810897424789418,-0.349368360743824
"209","U87MG_CENTRAL_NERVOUS_SYSTEM",-2.22790508756485,"PR300","ML210","ferrostatin-1",10,10,0.773762359628199,0.177569275086955,0.85206972256946,-0.674500447482505
"210","U87MG_CENTRAL_NERVOUS_SYSTEM",-2.22790508756485,"PR300","ML210","ferrostatin-1",3.333,10,0.773762359628199,0.300795086975571,0.832490663674001,-0.53169557669843
"211","NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.21913149506911,"PR300","ML210","ferrostatin-1",0.01372,10,0.459143583956285,0.99996771413348,0.921256196585172,-0.462112612628887
"212","NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.21913149506911,"PR300","ML210","ferrostatin-1",0.04115,10,0.459143583956285,0.9974102880093,0.906771154055463,-0.447627570099178
"213","NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.21913149506911,"PR300","ML210","ferrostatin-1",0.1235,10,0.459143583956285,0.826897144681074,0.889929219837581,-0.430785635881295
"214","NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.21913149506911,"PR300","ML210","ferrostatin-1",0.3704,10,0.459143583956285,0.0560763499471796,0.870492144511078,-0.814415794563898
"215","NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.21913149506911,"PR300","ML210","ferrostatin-1",1.111,10,0.459143583956285,0.00073800928747788,0.848206226324938,-0.84746821703746
"216","NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.21913149506911,"PR300","ML210","ferrostatin-1",10,10,0.459143583956285,1.1393669211483e-07,0.794307952872806,-0.794307838936114
"217","NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-1.21913149506911,"PR300","ML210","ferrostatin-1",3.333,10,0.459143583956285,9.17499450066066e-06,0.822861273732906,-0.822852098738405
"218","MHHNB11_AUTONOMIC_GANGLIA",-0.37414866809932,"PR300","ML210","ferrostatin-1",0.01372,10,0.961249760157166,1,0.996050255038638,-0.0348004948814727
"219","MHHNB11_AUTONOMIC_GANGLIA",-0.37414866809932,"PR300","ML210","ferrostatin-1",0.04115,10,0.961249760157166,1,0.99199761356554,-0.0307478534083745
"220","MHHNB11_AUTONOMIC_GANGLIA",-0.37414866809932,"PR300","ML210","ferrostatin-1",0.1235,10,0.961249760157166,1,0.983847501651508,-0.0225977414943422
"221","MHHNB11_AUTONOMIC_GANGLIA",-0.37414866809932,"PR300","ML210","ferrostatin-1",0.3704,10,0.961249760157166,1,0.967681018922943,-0.00643125876577777
"222","MHHNB11_AUTONOMIC_GANGLIA",-0.37414866809932,"PR300","ML210","ferrostatin-1",1.111,10,0.961249760157166,1,0.936376889316406,0.0248728708407601
"223","MHHNB11_AUTONOMIC_GANGLIA",-0.37414866809932,"PR300","ML210","ferrostatin-1",10,10,0.961249760157166,1,0.7804568745662,0.180792885590966
"224","MHHNB11_AUTONOMIC_GANGLIA",-0.37414866809932,"PR300","ML210","ferrostatin-1",3.333,10,0.961249760157166,1,0.878544473027718,0.082705287129448
"225","G292CLONEA141B1_BONE",-1.22390493328929,"PR500","ML210","ferrostatin-1",0.01372,10,1,0.966378609717189,1,-0.0336213902828107
"226","G292CLONEA141B1_BONE",-1.22390493328929,"PR500","ML210","ferrostatin-1",0.04115,10,1,0.877383056582945,1,-0.122616943417055
"227","G292CLONEA141B1_BONE",-1.22390493328929,"PR500","ML210","ferrostatin-1",0.1235,10,1,0.64027166771875,1,-0.35972833228125
"228","G292CLONEA141B1_BONE",-1.22390493328929,"PR500","ML210","ferrostatin-1",0.3704,10,1,0.307052144127909,1,-0.692947855872091
"229","G292CLONEA141B1_BONE",-1.22390493328929,"PR500","ML210","ferrostatin-1",1.111,10,1,0.0993442826807242,1,-0.900655717319276
"230","G292CLONEA141B1_BONE",-1.22390493328929,"PR500","ML210","ferrostatin-1",10,10,1,0.00678452747768757,1,-0.993215472522312
"231","G292CLONEA141B1_BONE",-1.22390493328929,"PR500","ML210","ferrostatin-1",3.333,10,1,0.0267175411372647,1,-0.973282458862735
"232","ACCMESO1_PLEURA",-0.222869038305276,"PR500","ML210","ferrostatin-1",0.01372,10,1,0.844750860952893,0.991864118790444,-0.14711325783755
"233","ACCMESO1_PLEURA",-0.222869038305276,"PR500","ML210","ferrostatin-1",0.04115,10,1,0.823277535131483,0.985427658272048,-0.162150123140565
"234","ACCMESO1_PLEURA",-0.222869038305276,"PR500","ML210","ferrostatin-1",0.1235,10,1,0.799524245310858,0.974023700111562,-0.174499454800703
"235","ACCMESO1_PLEURA",-0.222869038305276,"PR500","ML210","ferrostatin-1",0.3704,10,1,0.773473529998976,0.954126727274682,-0.180653197275705
"236","ACCMESO1_PLEURA",-0.222869038305276,"PR500","ML210","ferrostatin-1",1.111,10,1,0.745114416035622,0.920233834132863,-0.175119418097241
"237","ACCMESO1_PLEURA",-0.222869038305276,"PR500","ML210","ferrostatin-1",10,10,1,0.681797509238312,0.780144837167763,-0.098347327929451
"238","ACCMESO1_PLEURA",-0.222869038305276,"PR500","ML210","ferrostatin-1",3.333,10,1,0.714510199079229,0.86483544908135,-0.150325250002121
"239","PC3_PROSTATE",-1.00627850841743,"PR500","ML210","ferrostatin-1",0.01372,10,0.833279238401316,0.961206067670113,0.971681526319322,-0.138402287918006
"240","PC3_PROSTATE",-1.00627850841743,"PR500","ML210","ferrostatin-1",0.04115,10,0.833279238401316,0.850678589529221,0.95744042612595,-0.124161187724634
"241","PC3_PROSTATE",-1.00627850841743,"PR500","ML210","ferrostatin-1",0.1235,10,0.833279238401316,0.566865666050009,0.936490779610025,-0.369625113560015
"242","PC3_PROSTATE",-1.00627850841743,"PR500","ML210","ferrostatin-1",0.3704,10,0.833279238401316,0.231318496684171,0.906260733003779,-0.674942236319608
"243","PC3_PROSTATE",-1.00627850841743,"PR500","ML210","ferrostatin-1",1.111,10,0.833279238401316,0.0647090151921122,0.863731012060187,-0.799021996868075
"244","PC3_PROSTATE",-1.00627850841743,"PR500","ML210","ferrostatin-1",10,10,0.833279238401316,0.00364145161937644,0.731470333152457,-0.727828881533081
"245","PC3_PROSTATE",-1.00627850841743,"PR500","ML210","ferrostatin-1",3.333,10,0.833279238401316,0.0156536445625904,0.806024480827743,-0.790370836265152
"246","NCIH2452_PLEURA",-0.326960892332204,"PR500","ML210","ferrostatin-1",0.01372,10,1,0.998336894070983,0.977284432603888,0
"247","NCIH2452_PLEURA",-0.326960892332204,"PR500","ML210","ferrostatin-1",0.04115,10,1,0.995038340775788,0.961424893410002,0
"248","NCIH2452_PLEURA",-0.326960892332204,"PR500","ML210","ferrostatin-1",0.1235,10,1,0.985284535128778,0.935206936698248,0
"249","NCIH2452_PLEURA",-0.326960892332204,"PR500","ML210","ferrostatin-1",0.3704,10,1,0.957209066213735,0.893182075070629,0
"250","NCIH2452_PLEURA",-0.326960892332204,"PR500","ML210","ferrostatin-1",1.111,10,1,0.881975274247999,0.828880723083485,0
"251","NCIH2452_PLEURA",-0.326960892332204,"PR500","ML210","ferrostatin-1",10,10,1,0.45461509413332,0.619066583668634,-0.164451489535314
"252","NCIH2452_PLEURA",-0.326960892332204,"PR500","ML210","ferrostatin-1",3.333,10,1,0.713953716722127,0.737240826467097,-0.0232871097449691
"253","PANC0504_PANCREAS",-1.16125689623189,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.98405142067665,0.984513529537263,-0.00046210886061282
"254","PANC0504_PANCREAS",-1.16125689623189,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.966816899234225,0.970515339545781,-0.00369844031155608
"255","PANC0504_PANCREAS",-1.16125689623189,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.932212676206168,0.944556183352811,-0.012343507146643
"256","PANC0504_PANCREAS",-1.16125689623189,"PR300","ML210","ferrostatin-1",0.3704,10,1,0.866558238923386,0.898177565351351,-0.0316193264279645
"257","PANC0504_PANCREAS",-1.16125689623189,"PR300","ML210","ferrostatin-1",1.111,10,1,0.754077954690941,0.820372872891788,-0.0662949182008465
"258","PANC0504_PANCREAS",-1.16125689623189,"PR300","ML210","ferrostatin-1",10,10,1,0.405982396782866,0.550348036575579,-0.144365639792712
"259","PANC0504_PANCREAS",-1.16125689623189,"PR300","ML210","ferrostatin-1",3.333,10,1,0.591452976024653,0.702766435244879,-0.111313459220227
"260","HPAFII_PANCREAS",-0.536853487806276,"PR300","ML210","ferrostatin-1",0.01372,10,1,1,0.957077802540257,0
"261","HPAFII_PANCREAS",-0.536853487806276,"PR300","ML210","ferrostatin-1",0.04115,10,1,1,0.942760527875625,0
"262","HPAFII_PANCREAS",-0.536853487806276,"PR300","ML210","ferrostatin-1",0.1235,10,1,1,0.924033991517746,0.00256403950101536
"263","HPAFII_PANCREAS",-0.536853487806276,"PR300","ML210","ferrostatin-1",0.3704,10,1,1,0.899848584106027,0.00584310449044201
"264","HPAFII_PANCREAS",-0.536853487806276,"PR300","ML210","ferrostatin-1",1.111,10,1,0.999999999998784,0.869051576026126,0
"265","HPAFII_PANCREAS",-0.536853487806276,"PR300","ML210","ferrostatin-1",10,10,1,0.932113556735626,0.783568320701777,0
"266","HPAFII_PANCREAS",-0.536853487806276,"PR300","ML210","ferrostatin-1",3.333,10,1,0.999999702621113,0.830560511438513,0
"267","ZR751_BREAST",-0.113081834587129,"PR500","ML210","ferrostatin-1",0.01372,10,0.877410684479422,0.934501143061246,0.836133392652998,0
"268","ZR751_BREAST",-0.113081834587129,"PR500","ML210","ferrostatin-1",0.04115,10,0.877410684479422,0.907449940116303,0.825614135799803,0
"269","ZR751_BREAST",-0.113081834587129,"PR500","ML210","ferrostatin-1",0.1235,10,0.877410684479422,0.87074658001086,0.814562690117081,0
"270","ZR751_BREAST",-0.113081834587129,"PR500","ML210","ferrostatin-1",0.3704,10,0.877410684479422,0.822370889827027,0.80298528792996,0
"271","ZR751_BREAST",-0.113081834587129,"PR500","ML210","ferrostatin-1",1.111,10,0.877410684479422,0.760856470603177,0.790869633370394,-0.0300131627672167
"272","ZR751_BREAST",-0.113081834587129,"PR500","ML210","ferrostatin-1",10,10,0.877410684479422,0.600367795945194,0.765015875579627,-0.164648079634433
"273","ZR751_BREAST",-0.113081834587129,"PR500","ML210","ferrostatin-1",3.333,10,0.877410684479422,0.686155448577453,0.778212582336398,-0.0920571337589451
"274","GAMG_CENTRAL_NERVOUS_SYSTEM",-0.983364691617931,"PR500","ML210","ferrostatin-1",0.01372,10,1,0.815625909169147,0.987423011454041,-0.171797102284894
"275","GAMG_CENTRAL_NERVOUS_SYSTEM",-0.983364691617931,"PR500","ML210","ferrostatin-1",0.04115,10,1,0.708930508836393,0.983767220489836,-0.274836711653444
"276","GAMG_CENTRAL_NERVOUS_SYSTEM",-0.983364691617931,"PR500","ML210","ferrostatin-1",0.1235,10,1,0.57274263009739,0.97906818340692,-0.40632555330953
"277","GAMG_CENTRAL_NERVOUS_SYSTEM",-0.983364691617931,"PR500","ML210","ferrostatin-1",0.3704,10,1,0.424646149605139,0.973050318096614,-0.548404168491475
"278","GAMG_CENTRAL_NERVOUS_SYSTEM",-0.983364691617931,"PR500","ML210","ferrostatin-1",1.111,10,1,0.288936094029802,0.965362823560242,-0.67642672953044
"279","GAMG_CENTRAL_NERVOUS_SYSTEM",-0.983364691617931,"PR500","ML210","ferrostatin-1",10,10,1,0.10963622864655,0.943197336784728,-0.833561108138177
"280","GAMG_CENTRAL_NERVOUS_SYSTEM",-0.983364691617931,"PR500","ML210","ferrostatin-1",3.333,10,1,0.182801324696794,0.955580742670685,-0.772779417973891
"281","SIMA_AUTONOMIC_GANGLIA",-0.303148305658153,"PR500","ML210","ferrostatin-1",0.01372,10,0.907545318000425,0.856914599612455,0.881337331644784,-0.0244227320323289
"282","SIMA_AUTONOMIC_GANGLIA",-0.303148305658153,"PR500","ML210","ferrostatin-1",0.04115,10,0.907545318000425,0.835821457741022,0.846615613931854,-0.0107941561908321
"283","SIMA_AUTONOMIC_GANGLIA",-0.303148305658153,"PR500","ML210","ferrostatin-1",0.1235,10,0.907545318000425,0.812285334719305,0.803965947134923,0
"284","SIMA_AUTONOMIC_GANGLIA",-0.303148305658153,"PR500","ML210","ferrostatin-1",0.3704,10,0.907545318000425,0.786254840069893,0.752952178147387,0
"285","SIMA_AUTONOMIC_GANGLIA",-0.303148305658153,"PR500","ML210","ferrostatin-1",1.111,10,0.907545318000425,0.757689019966544,0.693715332801187,0
"286","SIMA_AUTONOMIC_GANGLIA",-0.303148305658153,"PR500","ML210","ferrostatin-1",10,10,0.907545318000425,0.693193570105837,0.555687097496726,0.0734174815208251
"287","SIMA_AUTONOMIC_GANGLIA",-0.303148305658153,"PR500","ML210","ferrostatin-1",3.333,10,0.907545318000425,0.726627586831898,0.627293909821306,0.0321535545379301
"288","KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.951704771025191,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.838923342958505,0.947472590702865,-0.10854924774436
"289","KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.951704771025191,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.773658345141309,0.92025299315556,-0.146594648014251
"290","KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.951704771025191,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.691615359004542,0.880676539587113,-0.189061180582571
"291","KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.951704771025191,"PR300","ML210","ferrostatin-1",0.3704,10,1,0.59544907978649,0.8252298010375,-0.22978072125101
"292","KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.951704771025191,"PR300","ML210","ferrostatin-1",1.111,10,1,0.491340845410978,0.751287509516262,-0.259946664105285
"293","KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.951704771025191,"PR300","ML210","ferrostatin-1",10,10,1,0.29376391254966,0.552779045715387,-0.259015133165727
"294","KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-0.951704771025191,"PR300","ML210","ferrostatin-1",3.333,10,1,0.387961888124298,0.658972469659562,-0.271010581535264
"295","KP3_PANCREAS",-0.135185798616423,"PR500","ML210","ferrostatin-1",0.01372,10,1,0.978551676363662,1,-0.0214483236363375
"296","KP3_PANCREAS",-0.135185798616423,"PR500","ML210","ferrostatin-1",0.04115,10,1,0.959070380172847,1,-0.0409296198271535
"297","KP3_PANCREAS",-0.135185798616423,"PR500","ML210","ferrostatin-1",0.1235,10,1,0.923253832435991,1,-0.0767461675640092
"298","KP3_PANCREAS",-0.135185798616423,"PR500","ML210","ferrostatin-1",0.3704,10,1,0.860698121074878,1,-0.139301878925122
"299","KP3_PANCREAS",-0.135185798616423,"PR500","ML210","ferrostatin-1",1.111,10,1,0.760376653127114,0.999999999999829,-0.239623346872714
"300","KP3_PANCREAS",-0.135185798616423,"PR500","ML210","ferrostatin-1",10,10,1,0.455556811649518,0.793739258341789,-0.338182446692271
"301","KP3_PANCREAS",-0.135185798616423,"PR500","ML210","ferrostatin-1",3.333,10,1,0.619701526483651,0.999999789067687,-0.380298262584036
"302","OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-2.71265312933021,"PR300","ML210","ferrostatin-1",0.01372,10,1,0.996494273039927,1,-0.00350572696007279
"303","OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-2.71265312933021,"PR300","ML210","ferrostatin-1",0.04115,10,1,0.98761242013461,1,-0.0123875798653899
"304","OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",-2.71265312933021,"PR300","ML210","ferrostatin-1",0.1235,10,1,0.957164028927768,1,-0.0428359710722322
