ccle_name,DepMap_ID,pert1,pert2,dose1,dose2,capped_library,capped_anchor,capped_combination,library,anchor,combination,S,LS,BLISS.NULL,HSA.NULL,XPR_GPX4,antagonism_count_across_doses
NCIH1651_LUNG,ACH-000893,ML210,ferrostatin-1,10,10,0.827436572368869,0.765767362868863,0.723666244781139,0.827436572368869,0.765767362868863,0.723666244781139,0,0,0.63362392196416,0.765767362868863,NA,0
NCIH1651_LUNG,ACH-000893,ML210,ferrostatin-1,3.333,10,0.911433966906845,0.765767362868863,1,0.911433966906845,0.765767362868863,1.18912608712583,-0.234232637131137,-0.385021921289287,0.697946385267361,0.765767362868863,NA,0
NCIH1693_LUNG,ACH-000021,ML210,ferrostatin-1,0.01372,10,1,1,1,1.2235411176431,1.11048446779596,1.02455288594644,0,0,1,1,-1.26284591464633,0
NCIH1693_LUNG,ACH-000021,ML210,ferrostatin-1,0.04115,10,0.836839912598954,1,0.966387602053271,0.836839912598954,1.11048446779596,0.966387602053271,-0.129547689454317,-0.207650284470809,0.836839912598954,0.836839912598954,-1.26284591464633,0
NCIH1693_LUNG,ACH-000021,ML210,ferrostatin-1,0.1235,10,0.53464483084541,1,1,0.53464483084541,1.11048446779596,1.19084564986771,-0.46535516915459,-0.903347279890304,0.53464483084541,0.53464483084541,-1.26284591464633,0
NCIH1693_LUNG,ACH-000021,ML210,ferrostatin-1,0.3704,10,0.218065248794886,1,1,0.218065248794886,1.11048446779596,1.25861680343702,-0.781934751205114,-2.19716821663679,0.218065248794886,0.218065248794886,-1.26284591464633,0
NCIH1693_LUNG,ACH-000021,ML210,ferrostatin-1,1.111,10,0.095017859071585,1,0.624531456221301,0.095017859071585,1.11048446779596,0.624531456221301,-0.529513597149716,-2.71650363327812,0.095017859071585,0.095017859071585,-1.26284591464633,0
NCIH1693_LUNG,ACH-000021,ML210,ferrostatin-1,10,10,0.070573656127479,1,1,0.070573656127479,1.11048446779596,1.34380696429104,-0.929426343872521,-3.82472643782035,0.070573656127479,0.070573656127479,-1.26284591464633,0
NCIH1693_LUNG,ACH-000021,ML210,ferrostatin-1,3.333,10,0.0985435089398784,1,1,0.0985435089398784,1.11048446779596,1.03701518295813,-0.901456491060122,-3.34309534568673,0.0985435089398784,0.0985435089398784,-1.26284591464633,0
NCIH1703_LUNG,ACH-000747,ML210,ferrostatin-1,0.01372,10,0.70212336685106,1,0.710017297225008,0.70212336685106,1.20550627159657,0.710017297225008,-0.00789393037394803,-0.016129629463748,0.70212336685106,0.70212336685106,-0.822646659825837,0
NCIH1703_LUNG,ACH-000747,ML210,ferrostatin-1,0.04115,10,0.783794652307168,1,0.728169901182213,0.783794652307168,1.20550627159657,0.728169901182213,0.0556247511249551,0.106200621335681,0.783794652307168,0.783794652307168,-0.822646659825837,0
NCIH1703_LUNG,ACH-000747,ML210,ferrostatin-1,0.1235,10,0.549070975791667,1,0.87686270330617,0.549070975791667,1.20550627159657,0.87686270330617,-0.327791727514502,-0.675358315618397,0.549070975791667,0.549070975791667,-0.822646659825837,0
NCIH1703_LUNG,ACH-000747,ML210,ferrostatin-1,0.3704,10,0.195434633684169,1,0.943957702210891,0.195434633684169,1.20550627159657,0.943957702210891,-0.748523068526722,-2.27203606011878,0.195434633684169,0.195434633684169,-0.822646659825837,0
NCIH1703_LUNG,ACH-000747,ML210,ferrostatin-1,1.111,10,0.0630163457728347,1,0.977861748581038,0.0630163457728347,1.20550627159657,0.977861748581038,-0.914845402808204,-3.95583250732998,0.0630163457728347,0.0630163457728347,-0.822646659825837,0
NCIH1703_LUNG,ACH-000747,ML210,ferrostatin-1,10,10,0.0899281922248032,1,0.862499271240889,0.0899281922248032,1.20550627159657,0.862499271240889,-0.772571079016086,-3.26167786535943,0.0899281922248032,0.0899281922248032,-0.822646659825837,0
NCIH1703_LUNG,ACH-000747,ML210,ferrostatin-1,3.333,10,0.100077435732942,1,1,0.100077435732942,1.20550627159657,1.00085639382356,-0.899922564267058,-3.32081136572626,0.100077435732942,0.100077435732942,-0.822646659825837,0
NCIH1792_LUNG,ACH-000496,ML210,ferrostatin-1,0.01372,10,1,0.691789266189032,0.868842841164124,1.48895436337138,0.691789266189032,0.868842841164124,-0.177053574975093,-0.328762612727056,0.691789266189032,0.691789266189032,-0.606504446031088,0
NCIH1792_LUNG,ACH-000496,ML210,ferrostatin-1,0.04115,10,0.854567560440756,0.691789266189032,1,0.854567560440756,0.691789266189032,1.0498936007681,-0.308210733810968,-0.531595465877288,0.591180665546262,0.691789266189032,-0.606504446031088,0
NCIH1792_LUNG,ACH-000496,ML210,ferrostatin-1,0.1235,10,1,0.691789266189032,1,1.14848946128393,0.691789266189032,1.35305261378249,-0.308210733810968,-0.531595465877288,0.691789266189032,0.691789266189032,-0.606504446031088,0
NCIH1792_LUNG,ACH-000496,ML210,ferrostatin-1,0.3704,10,0.419468717509445,0.691789266189032,1,0.419468717509445,0.691789266189032,1.17837520469264,-0.580531282490555,-1.25336487129451,0.290183956275113,0.419468717509445,-0.606504446031088,0
NCIH1792_LUNG,ACH-000496,ML210,ferrostatin-1,1.111,10,0.634612387241995,0.691789266189032,1,0.634612387241995,0.691789266189032,1.25540382618902,-0.365387612758005,-0.65605241284048,0.439018037684609,0.634612387241995,-0.606504446031088,0
NCIH1792_LUNG,ACH-000496,ML210,ferrostatin-1,10,10,0.453334032742545,0.691789266189032,1,0.453334032742545,0.691789266189032,1.06888336314408,-0.546665967257455,-1.14135362343652,0.31361161784948,0.453334032742545,-0.606504446031088,0
NCIH1792_LUNG,ACH-000496,ML210,ferrostatin-1,3.333,10,0.410373101680223,0.691789266189032,1,0.410373101680223,0.691789266189032,1.35701285488761,-0.589626898319777,-1.28499192374823,0.283891706875078,0.410373101680223,-0.606504446031088,0
NCIH1793_LUNG,ACH-000888,ML210,ferrostatin-1,0.01372,10,1,1,0.908337731415369,1.09152632954306,1.07153003826978,0.908337731415369,0.0916622685846307,0.138699285427062,1,1,-0.315657462018871,1
NCIH1793_LUNG,ACH-000888,ML210,ferrostatin-1,0.04115,10,1,1,1,1.15477848773756,1.07153003826978,1.25079796208539,0,0,1,1,-0.315657462018871,1
NCIH1793_LUNG,ACH-000888,ML210,ferrostatin-1,0.1235,10,1,1,1,1.16688675482666,1.07153003826978,1.18602802001338,0,0,1,1,-0.315657462018871,1
NCIH1793_LUNG,ACH-000888,ML210,ferrostatin-1,0.3704,10,0.957805271212838,1,1,0.957805271212838,1.07153003826978,1.17436214455847,-0.0421947287871621,-0.0621957195225791,0.957805271212838,0.957805271212838,-0.315657462018871,1
NCIH1793_LUNG,ACH-000888,ML210,ferrostatin-1,1.111,10,1,1,1,1.00744876737722,1.07153003826978,1.12447378747289,0,0,1,1,-0.315657462018871,1
NCIH1793_LUNG,ACH-000888,ML210,ferrostatin-1,10,10,1,1,1,1.15473511443205,1.07153003826978,1.04930842513005,0,0,1,1,-0.315657462018871,1
NCIH1793_LUNG,ACH-000888,ML210,ferrostatin-1,3.333,10,1,1,0.77113937829853,1.11145814062139,1.07153003826978,0.77113937829853,0.22886062170147,0.374936453674376,1,1,-0.315657462018871,1
NCIH1838_LUNG,ACH-000733,ML210,ferrostatin-1,0.01372,10,0.876308473473712,1,0.850634893731447,0.876308473473712,1.35821369714896,0.850634893731447,0.0256735797422653,0.042898772414944,0.876308473473712,0.876308473473712,NA,0
NCIH1838_LUNG,ACH-000733,ML210,ferrostatin-1,0.04115,10,1,1,1,1.15418569772475,1.35821369714896,1.42464382787207,0,0,1,1,NA,0
NCIH1838_LUNG,ACH-000733,ML210,ferrostatin-1,0.1235,10,0.810389260267316,1,0.926870601320472,0.810389260267316,1.35821369714896,0.926870601320472,-0.116481341053157,-0.19375288607695,0.810389260267316,0.810389260267316,NA,0
NCIH1838_LUNG,ACH-000733,ML210,ferrostatin-1,0.3704,10,0.854875122086141,1,1,0.854875122086141,1.35821369714896,1.46307985178151,-0.145124877913859,-0.2262144046024,0.854875122086141,0.854875122086141,NA,0
NCIH1838_LUNG,ACH-000733,ML210,ferrostatin-1,1.111,10,0.675832867218125,1,1,0.675832867218125,1.35821369714896,1.03114051006594,-0.324167132781875,-0.565261581290688,0.675832867218125,0.675832867218125,NA,0
NCIH1838_LUNG,ACH-000733,ML210,ferrostatin-1,10,10,0.832338768874013,1,1,0.832338768874013,1.35821369714896,1.12856924006642,-0.167661231125987,-0.264757257986896,0.832338768874013,0.832338768874013,NA,0
NCIH1838_LUNG,ACH-000733,ML210,ferrostatin-1,3.333,10,0.94308940327896,1,1,0.94308940327896,1.35821369714896,1.08195363858105,-0.0569105967210396,-0.0845335524563645,0.94308940327896,0.94308940327896,NA,0
NCIH1915_LUNG,ACH-000434,ML210,ferrostatin-1,0.01372,10,0.818070252029922,1,1,0.818070252029922,1.21206601985473,1.20448100971964,-0.181929747970078,-0.289703354528128,0.818070252029922,0.818070252029922,-0.0985300914808226,0
NCIH1915_LUNG,ACH-000434,ML210,ferrostatin-1,0.04115,10,0.972704267894064,1,1,0.972704267894064,1.21206601985473,1.06853864194291,-0.0272957321059357,-0.0399268470173201,0.972704267894064,0.972704267894064,-0.0985300914808226,0
NCIH1915_LUNG,ACH-000434,ML210,ferrostatin-1,0.1235,10,1,1,1,1.05047971558894,1.21206601985473,1.36815292771404,0,0,1,1,-0.0985300914808226,0
NCIH1915_LUNG,ACH-000434,ML210,ferrostatin-1,0.3704,10,0.636158752983809,1,1,0.636158752983809,1.21206601985473,1.19936600795771,-0.363841247016191,-0.652541260882948,0.636158752983809,0.636158752983809,-0.0985300914808226,0
NCIH1915_LUNG,ACH-000434,ML210,ferrostatin-1,1.111,10,0.737073862452261,1,1,0.737073862452261,1.21206601985473,1.03353042177715,-0.262926137547739,-0.440118895303588,0.737073862452261,0.737073862452261,-0.0985300914808226,0
NCIH1915_LUNG,ACH-000434,ML210,ferrostatin-1,10,10,0.909491160704946,1,1,0.909491160704946,1.21206601985473,1.26461143241427,-0.0905088392950542,-0.136868478416988,0.909491160704946,0.909491160704946,-0.0985300914808226,0
NCIH1915_LUNG,ACH-000434,ML210,ferrostatin-1,3.333,10,1,1,1,1.15014680307655,1.21206601985473,1.13608239684562,0,0,1,1,-0.0985300914808226,0
NCIH1944_LUNG,ACH-000414,ML210,ferrostatin-1,0.01372,10,0.737479160024118,0.788153422099594,0.813093866098524,0.737479160024118,0.788153422099594,0.813093866098524,-0.0756147060744058,-0.14081962944698,0.581246723700143,0.737479160024118,-0.285734488617596,0
NCIH1944_LUNG,ACH-000414,ML210,ferrostatin-1,0.04115,10,1,0.788153422099594,0.668684517832292,1.06410686871293,0.788153422099594,0.668684517832292,0.119468904267302,0.237150777579331,0.788153422099594,0.788153422099594,-0.285734488617596,0
NCIH1944_LUNG,ACH-000414,ML210,ferrostatin-1,0.1235,10,0.75677534120906,0.788153422099594,1,0.75677534120906,0.788153422099594,1.0820219612315,-0.24322465879094,-0.402063014263684,0.596455074934509,0.75677534120906,-0.285734488617596,0
NCIH1944_LUNG,ACH-000414,ML210,ferrostatin-1,0.3704,10,1,0.788153422099594,0.714358000461705,1.20649782663115,0.788153422099594,0.714358000461705,0.0737954216378887,0.141829230317734,0.788153422099594,0.788153422099594,-0.285734488617596,0
NCIH1944_LUNG,ACH-000414,ML210,ferrostatin-1,1.111,10,0.926265597599193,0.788153422099594,0.823987684119664,0.926265597599193,0.788153422099594,0.823987684119664,-0.0358342620200697,-0.0641462817500591,0.73003940052093,0.788153422099594,-0.285734488617596,0
NCIH1944_LUNG,ACH-000414,ML210,ferrostatin-1,10,10,0.651533886416142,0.788153422099594,1,0.651533886416142,0.788153422099594,1.07012629848732,-0.348466113583858,-0.618087879266374,0.51350866219273,0.651533886416142,-0.285734488617596,0
NCIH1944_LUNG,ACH-000414,ML210,ferrostatin-1,3.333,10,0.817149853660751,0.788153422099594,0.98391125108157,0.817149853660751,0.788153422099594,0.98391125108157,-0.195757828981976,-0.320051697840896,0.644039453530904,0.788153422099594,-0.285734488617596,0
NCIH196_LUNG,ACH-000752,ML210,ferrostatin-1,0.01372,10,0.819311241796016,1,1,0.819311241796016,1.42460828615073,1.11290126885847,-0.180688758203984,-0.287516484661939,0.819311241796016,0.819311241796016,NA,0
NCIH196_LUNG,ACH-000752,ML210,ferrostatin-1,0.04115,10,0.793113263378991,1,0.944671923985473,0.793113263378991,1.42460828615073,0.944671923985473,-0.151558660606483,-0.252286471505364,0.793113263378991,0.793113263378991,NA,0
NCIH196_LUNG,ACH-000752,ML210,ferrostatin-1,0.1235,10,0.726546949384343,1,0.87168501209063,0.726546949384343,1.42460828615073,0.87168501209063,-0.145138062706287,-0.262750876154419,0.726546949384343,0.726546949384343,NA,0
NCIH196_LUNG,ACH-000752,ML210,ferrostatin-1,0.3704,10,0.706107136525989,1,1,0.706107136525989,1.42460828615073,1.16184089863452,-0.293892863474011,-0.50204099693174,0.706107136525989,0.706107136525989,NA,0
NCIH196_LUNG,ACH-000752,ML210,ferrostatin-1,1.111,10,0.797776826514695,1,0.846943345748604,0.797776826514695,1.42460828615073,0.846943345748604,-0.0491665192339098,-0.086280249911862,0.797776826514695,0.797776826514695,NA,0
NCIH196_LUNG,ACH-000752,ML210,ferrostatin-1,10,10,0.718625293399795,1,0.747917625160202,0.718625293399795,1.42460828615073,0.747917625160202,-0.0292923317604074,-0.0576396673269902,0.718625293399795,0.718625293399795,NA,0
NCIH196_LUNG,ACH-000752,ML210,ferrostatin-1,3.333,10,0.587571673319239,1,0.866446053816526,0.587571673319239,1.42460828615073,0.866446053816526,-0.278874380497287,-0.560345082293333,0.587571673319239,0.587571673319239,NA,0
NCIH1975_LUNG,ACH-000587,ML210,ferrostatin-1,0.01372,10,0.872420259218919,0.845207568790846,0.716285686841762,0.872420259218919,0.845207568790846,0.716285686841762,0.0210905194165402,0.0418657504046009,0.737376206258302,0.845207568790846,-0.0852255525191131,0
NCIH1975_LUNG,ACH-000587,ML210,ferrostatin-1,0.04115,10,0.751547047964707,0.845207568790846,1,0.751547047964707,0.845207568790846,1.01304188630975,-0.248452952035293,-0.412064673060085,0.635213253242187,0.751547047964707,-0.0852255525191131,0
NCIH1975_LUNG,ACH-000587,ML210,ferrostatin-1,0.1235,10,0.61963768569894,0.845207568790846,0.861379222562783,0.61963768569894,0.845207568790846,0.861379222562783,-0.241741536863843,-0.475223634610197,0.523722461860787,0.61963768569894,-0.0852255525191131,0
NCIH1975_LUNG,ACH-000587,ML210,ferrostatin-1,0.3704,10,0.832232151046717,0.845207568790846,1,0.832232151046717,0.845207568790846,1.00003003366607,-0.167767848953283,-0.264942070792503,0.703408913055771,0.832232151046717,-0.0852255525191131,0
NCIH1975_LUNG,ACH-000587,ML210,ferrostatin-1,1.111,10,0.647393869181235,0.845207568790846,0.773117172515323,0.647393869181235,0.845207568790846,0.773117172515323,-0.125723303334088,-0.256043380192937,0.547182198220771,0.647393869181235,-0.0852255525191131,0
NCIH1975_LUNG,ACH-000587,ML210,ferrostatin-1,10,10,0.418769028111806,0.845207568790846,0.607554307651669,0.418769028111806,0.845207568790846,0.607554307651669,-0.188785279539863,-0.536858627710295,0.353946752135285,0.418769028111806,-0.0852255525191131,0
NCIH1975_LUNG,ACH-000587,ML210,ferrostatin-1,3.333,10,0.411694707002503,0.845207568790846,0.788225647652151,0.411694707002503,0.845207568790846,0.788225647652151,-0.376530940649648,-0.937033792706982,0.347967482389645,0.411694707002503,-0.0852255525191131,0
NCIH2004RT_SOFT_TISSUE,ACH-000533,ML210,ferrostatin-1,0.01372,10,1,0.956032463813999,0.833552804555627,1.18808714779464,0.956032463813999,0.833552804555627,0.122479659258372,0.197786013279588,0.956032463813999,0.956032463813999,-1.09039373957097,0
NCIH2004RT_SOFT_TISSUE,ACH-000533,ML210,ferrostatin-1,0.04115,10,1,0.956032463813999,0.889107880131148,1.00429268223575,0.956032463813999,0.889107880131148,0.0669245836828506,0.104701128915022,0.956032463813999,0.956032463813999,-1.09039373957097,0
NCIH2004RT_SOFT_TISSUE,ACH-000533,ML210,ferrostatin-1,0.1235,10,0.602573300569042,0.956032463813999,0.948485296995426,0.602573300569042,0.956032463813999,0.948485296995426,-0.345911996426384,-0.654488659833397,0.576079637171555,0.602573300569042,-1.09039373957097,0
NCIH2004RT_SOFT_TISSUE,ACH-000533,ML210,ferrostatin-1,0.3704,10,0.369111363105156,0.956032463813999,0.76234547841863,0.369111363105156,0.956032463813999,0.76234547841863,-0.393234115313474,-1.04638879229509,0.352882445891166,0.369111363105156,-1.09039373957097,0
NCIH2004RT_SOFT_TISSUE,ACH-000533,ML210,ferrostatin-1,1.111,10,0.21868900749922,0.956032463813999,0.789265942507086,0.21868900749922,0.956032463813999,0.789265942507086,-0.570576935007866,-1.85163079255997,0.209073790648517,0.21868900749922,-1.09039373957097,0
NCIH2004RT_SOFT_TISSUE,ACH-000533,ML210,ferrostatin-1,10,10,0.235554321703632,0.956032463813999,1,0.235554321703632,0.956032463813999,1.45113375265988,-0.764445678296368,-2.08586829358328,0.225197578540359,0.235554321703632,-1.09039373957097,0
NCIH2004RT_SOFT_TISSUE,ACH-000533,ML210,ferrostatin-1,3.333,10,0.221854836244211,0.956032463813999,1,0.221854836244211,0.956032463813999,1.07587239066075,-0.778145163755789,-2.17231209187802,0.212100425703604,0.221854836244211,-1.09039373957097,0
NCIH2009_LUNG,ACH-000886,ML210,ferrostatin-1,0.01372,10,0.663673190175535,1,1,0.663673190175535,1.08124529490132,1.01740961052408,-0.336326809824465,-0.591455098767253,0.663673190175535,0.663673190175535,-0.112506252676859,0
NCIH2009_LUNG,ACH-000886,ML210,ferrostatin-1,0.04115,10,0.95777648552863,1,1,0.95777648552863,1.08124529490132,1.01270027883701,-0.0422235144713698,-0.0622390786365527,0.95777648552863,0.95777648552863,-0.112506252676859,0
NCIH2009_LUNG,ACH-000886,ML210,ferrostatin-1,0.1235,10,0.826602146530419,1,0.702209317145137,0.826602146530419,1.08124529490132,0.702209317145137,0.124392829385281,0.235291971625251,0.826602146530419,0.826602146530419,-0.112506252676859,0
NCIH2009_LUNG,ACH-000886,ML210,ferrostatin-1,0.3704,10,0.790873377991319,1,0.849493926332872,0.790873377991319,1.08124529490132,0.849493926332872,-0.0586205483415531,-0.103156900632925,0.790873377991319,0.790873377991319,-0.112506252676859,0
NCIH2009_LUNG,ACH-000886,ML210,ferrostatin-1,1.111,10,0.476725606205855,1,1,0.476725606205855,1.08124529490132,1.31878087366926,-0.523274393794145,-1.06876897639385,0.476725606205855,0.476725606205855,-0.112506252676859,0
NCIH2009_LUNG,ACH-000886,ML210,ferrostatin-1,10,10,0.443085834366752,1,0.839291957639663,0.443085834366752,1.08124529490132,0.839291957639663,-0.396206123272911,-0.921586552499467,0.443085834366752,0.443085834366752,-0.112506252676859,0
NCIH2009_LUNG,ACH-000886,ML210,ferrostatin-1,3.333,10,0.508081365627392,1,1,0.508081365627392,1.08124529490132,1.33862163385009,-0.491918634372608,-0.976868542009241,0.508081365627392,0.508081365627392,-0.112506252676859,0
NCIH2023_LUNG,ACH-000781,ML210,ferrostatin-1,0.01372,10,1,0.998036025602331,1,1.36773551522305,0.998036025602331,1.29351430791526,-0.00196397439766938,-0.00283620215070097,0.998036025602331,0.998036025602331,-0.007956494935397,0
NCIH2023_LUNG,ACH-000781,ML210,ferrostatin-1,0.04115,10,1,0.998036025602331,1,1.11479812530279,0.998036025602331,1.10323797974672,-0.00196397439766938,-0.00283620215070097,0.998036025602331,0.998036025602331,-0.007956494935397,0
NCIH2023_LUNG,ACH-000781,ML210,ferrostatin-1,0.1235,10,0.945589104919377,0.998036025602331,1,0.945589104919377,0.998036025602331,1.01617669274596,-0.0544108950806228,-0.0807146820129251,0.9437319921266,0.945589104919377,-0.007956494935397,0
NCIH2023_LUNG,ACH-000781,ML210,ferrostatin-1,0.3704,10,1,0.998036025602331,0.88531297390821,1.05738142075495,0.998036025602331,0.88531297390821,0.112723051694121,0.172904328970778,0.998036025602331,0.998036025602331,-0.007956494935397,0
NCIH2023_LUNG,ACH-000781,ML210,ferrostatin-1,1.111,10,1,0.998036025602331,0.921345757503107,1.10092128161434,0.998036025602331,0.921345757503107,0.0766902680992239,0.115349228248843,0.998036025602331,0.998036025602331,-0.007956494935397,0
NCIH2023_LUNG,ACH-000781,ML210,ferrostatin-1,10,10,0.908213816008102,0.998036025602331,0.813664168153435,0.908213816008102,0.998036025602331,0.813664168153435,0.0927659391724173,0.155762322249844,0.906430107325852,0.908213816008102,-0.007956494935397,0
NCIH2023_LUNG,ACH-000781,ML210,ferrostatin-1,3.333,10,0.871856093007494,0.998036025602331,1,0.871856093007494,0.998036025602331,1.1156071353652,-0.128143906992506,-0.19783806887333,0.870143789962375,0.871856093007494,-0.007956494935397,0
NCIH2030_LUNG,ACH-000521,ML210,ferrostatin-1,0.01372,10,0.948701314684842,1,0.62807746226733,0.948701314684842,1.82786180354298,0.62807746226733,0.320623852417512,0.595011445359765,0.948701314684842,0.948701314684842,-0.971785461183252,2
